NAME_ENGL,ISO3_CODE,group,indNum,indicator,val,url,check
"Bonaire, Sint Eustatius and Saba",BES,group3,8,indicator_H,31.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Brazil,BRA,group3,8,indicator_H,39.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
China,CHN,group3,8,indicator_H,25.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bahamas,BHS,group3,8,indicator_H,46.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bhutan,BTN,group3,8,indicator_H,40.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bouvet Island,BVT,group3,8,indicator_H,6.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Botswana,BWA,group3,8,indicator_H,24.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Belarus,BLR,group3,8,indicator_H,26.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Belize,BLZ,group3,8,indicator_H,26.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Colombia,COL,group3,8,indicator_H,17.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Clipperton Island,CPT,group3,8,indicator_H,53.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Costa Rica,CRI,group3,8,indicator_H,23.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Greenland,GRL,group3,8,indicator_H,26.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Gambia,GMB,group3,8,indicator_H,34.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Guinea,GIN,group3,8,indicator_H,27.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
United Arab Emirates,ARE,group3,9,indicator_I,11.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Afghanistan,AFG,group3,9,indicator_I,35.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Antigua and Barbuda,ATG,group3,9,indicator_I,33.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Anguilla,AIA,group3,9,indicator_I,10.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Albania,ALB,group3,9,indicator_I,25.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Armenia,ARM,group3,9,indicator_I,17.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Angola,AGO,group3,9,indicator_I,41.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Argentina,ARG,group3,9,indicator_I,7.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
American Samoa,ASM,group3,9,indicator_I,26.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Austria,AUT,group3,9,indicator_I,31.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cuba,CUB,group3,9,indicator_I,33.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cape Verde,CPV,group3,9,indicator_I,23.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Curaçao,CUW,group3,9,indicator_I,34.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Antarctica,ATA,group3,9,indicator_I,14.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Andorra,AND,group3,9,indicator_I,25.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Christmas Island,CXR,group3,9,indicator_I,30.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cyprus,CYP,group3,9,indicator_I,12.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Czechia,CZE,group3,9,indicator_I,37.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cameroon,CMR,group3,9,indicator_I,40.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Australia,AUS,group3,9,indicator_I,34.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Aruba,ABW,group3,9,indicator_I,44.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Azerbaijan,AZE,group3,9,indicator_I,27.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bosnia and Herzegovina,BIH,group3,9,indicator_I,21.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Barbados,BRB,group3,9,indicator_I,17.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bangladesh,BGD,group3,9,indicator_I,44.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Belgium,BEL,group3,9,indicator_I,32.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Burkina Faso,BFA,group3,9,indicator_I,16.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bulgaria,BGR,group3,9,indicator_I,35.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bahrain,BHR,group3,9,indicator_I,21.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Burundi,BDI,group3,9,indicator_I,33.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Benin,BEN,group3,9,indicator_I,11.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Saint Barthélemy,BLM,group3,9,indicator_I,15.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bermuda,BMU,group3,9,indicator_I,19.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Brunei,BRN,group3,9,indicator_I,41.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bolivia,BOL,group3,9,indicator_I,20.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
"Bonaire, Sint Eustatius and Saba",BES,group3,9,indicator_I,32.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Brazil,BRA,group3,9,indicator_I,9.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
China,CHN,group3,9,indicator_I,34.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bahamas,BHS,group3,9,indicator_I,39.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bhutan,BTN,group3,9,indicator_I,14.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bouvet Island,BVT,group3,9,indicator_I,23.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Botswana,BWA,group3,9,indicator_I,19.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Belarus,BLR,group3,9,indicator_I,31.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Belize,BLZ,group3,9,indicator_I,43.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Colombia,COL,group3,9,indicator_I,17.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Clipperton Island,CPT,group3,9,indicator_I,40.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Costa Rica,CRI,group3,9,indicator_I,19.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Greenland,GRL,group3,9,indicator_I,21.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Gambia,GMB,group3,9,indicator_I,12.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Guinea,GIN,group3,9,indicator_I,36.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
United Arab Emirates,ARE,group4,10,indicator_J,25.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Afghanistan,AFG,group4,10,indicator_J,20.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Antigua and Barbuda,ATG,group4,10,indicator_J,25.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Anguilla,AIA,group4,10,indicator_J,26.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Albania,ALB,group4,10,indicator_J,31.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Armenia,ARM,group4,10,indicator_J,27.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Angola,AGO,group4,10,indicator_J,29.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Argentina,ARG,group4,10,indicator_J,32.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
American Samoa,ASM,group4,10,indicator_J,36.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Austria,AUT,group4,10,indicator_J,18.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cuba,CUB,group4,10,indicator_J,16.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cape Verde,CPV,group4,10,indicator_J,24.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Curaçao,CUW,group4,10,indicator_J,17.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Antarctica,ATA,group4,10,indicator_J,8.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Andorra,AND,group4,10,indicator_J,25.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Christmas Island,CXR,group4,10,indicator_J,27.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cyprus,CYP,group4,10,indicator_J,38.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Czechia,CZE,group4,10,indicator_J,33.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cameroon,CMR,group4,10,indicator_J,46.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Australia,AUS,group4,10,indicator_J,32.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Aruba,ABW,group4,10,indicator_J,38.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Azerbaijan,AZE,group4,10,indicator_J,9.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bosnia and Herzegovina,BIH,group4,10,indicator_J,25.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Barbados,BRB,group4,10,indicator_J,18.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bangladesh,BGD,group4,10,indicator_J,24.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Belgium,BEL,group4,10,indicator_J,23.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Burkina Faso,BFA,group4,10,indicator_J,29.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bulgaria,BGR,group4,10,indicator_J,32.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bahrain,BHR,group4,10,indicator_J,35.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Burundi,BDI,group4,10,indicator_J,25.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Benin,BEN,group4,10,indicator_J,41.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Saint Barthélemy,BLM,group4,10,indicator_J,33.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bermuda,BMU,group4,10,indicator_J,30.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Brunei,BRN,group4,10,indicator_J,20.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bolivia,BOL,group4,10,indicator_J,14.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
"Bonaire, Sint Eustatius and Saba",BES,group4,10,indicator_J,31.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Brazil,BRA,group4,10,indicator_J,54.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
China,CHN,group4,10,indicator_J,35.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bahamas,BHS,group4,10,indicator_J,28.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bhutan,BTN,group4,10,indicator_J,31.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bouvet Island,BVT,group4,10,indicator_J,26.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Botswana,BWA,group4,10,indicator_J,40.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Belarus,BLR,group4,10,indicator_J,26.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Belize,BLZ,group4,10,indicator_J,26.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Colombia,COL,group4,10,indicator_J,22.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Clipperton Island,CPT,group4,10,indicator_J,8.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Costa Rica,CRI,group4,10,indicator_J,40.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Greenland,GRL,group4,10,indicator_J,38.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Gambia,GMB,group4,10,indicator_J,36.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Guinea,GIN,group4,10,indicator_J,29.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
United Arab Emirates,ARE,group4,11,indicator_K,36.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Afghanistan,AFG,group4,11,indicator_K,39.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Antigua and Barbuda,ATG,group4,11,indicator_K,35.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Anguilla,AIA,group4,11,indicator_K,30.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Albania,ALB,group4,11,indicator_K,18.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Armenia,ARM,group4,11,indicator_K,9.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Angola,AGO,group4,11,indicator_K,32.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Argentina,ARG,group4,11,indicator_K,29.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
American Samoa,ASM,group4,11,indicator_K,40.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Austria,AUT,group4,11,indicator_K,11.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cuba,CUB,group4,11,indicator_K,27.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cape Verde,CPV,group4,11,indicator_K,26.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Curaçao,CUW,group4,11,indicator_K,29.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Antarctica,ATA,group4,11,indicator_K,30.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Andorra,AND,group4,11,indicator_K,33.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Christmas Island,CXR,group4,11,indicator_K,33.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cyprus,CYP,group4,11,indicator_K,38.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Czechia,CZE,group4,11,indicator_K,34.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cameroon,CMR,group4,11,indicator_K,41.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Australia,AUS,group4,11,indicator_K,21.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Aruba,ABW,group4,11,indicator_K,11.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Azerbaijan,AZE,group4,11,indicator_K,28.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bosnia and Herzegovina,BIH,group4,11,indicator_K,7.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Barbados,BRB,group4,11,indicator_K,30.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bangladesh,BGD,group4,11,indicator_K,29.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Belgium,BEL,group4,11,indicator_K,25.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Burkina Faso,BFA,group4,11,indicator_K,28.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bulgaria,BGR,group4,11,indicator_K,16.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bahrain,BHR,group4,11,indicator_K,25.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Burundi,BDI,group4,11,indicator_K,31.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Benin,BEN,group4,11,indicator_K,32.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Saint Barthélemy,BLM,group4,11,indicator_K,29.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bermuda,BMU,group4,11,indicator_K,31.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Brunei,BRN,group4,11,indicator_K,29.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bolivia,BOL,group4,11,indicator_K,38.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
"Bonaire, Sint Eustatius and Saba",BES,group4,11,indicator_K,32.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Brazil,BRA,group4,11,indicator_K,48.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
China,CHN,group4,11,indicator_K,33.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bahamas,BHS,group4,11,indicator_K,38.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bhutan,BTN,group4,11,indicator_K,10.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bouvet Island,BVT,group4,11,indicator_K,16.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Botswana,BWA,group4,11,indicator_K,36.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Belarus,BLR,group4,11,indicator_K,15.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Belize,BLZ,group4,11,indicator_K,29.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Colombia,COL,group4,11,indicator_K,11.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Clipperton Island,CPT,group4,11,indicator_K,29.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Costa Rica,CRI,group4,11,indicator_K,32.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Greenland,GRL,group4,11,indicator_K,41.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Gambia,GMB,group4,11,indicator_K,38.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Guinea,GIN,group4,11,indicator_K,31.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
United Arab Emirates,ARE,group4,12,indicator_L,5.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Afghanistan,AFG,group4,12,indicator_L,28.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Antigua and Barbuda,ATG,group4,12,indicator_L,27.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Anguilla,AIA,group4,12,indicator_L,24.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Albania,ALB,group4,12,indicator_L,11.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Armenia,ARM,group4,12,indicator_L,38.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Angola,AGO,group4,12,indicator_L,17.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Argentina,ARG,group4,12,indicator_L,43.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
American Samoa,ASM,group4,12,indicator_L,42.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Austria,AUT,group4,12,indicator_L,38.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cuba,CUB,group4,12,indicator_L,0.823529411764706,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cape Verde,CPV,group4,12,indicator_L,23.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Curaçao,CUW,group4,12,indicator_L,36.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Antarctica,ATA,group4,12,indicator_L,30.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Andorra,AND,group4,12,indicator_L,37.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Christmas Island,CXR,group4,12,indicator_L,27.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cyprus,CYP,group4,12,indicator_L,27.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Czechia,CZE,group4,12,indicator_L,13.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cameroon,CMR,group4,12,indicator_L,27.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Australia,AUS,group4,12,indicator_L,36.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Aruba,ABW,group4,12,indicator_L,30.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Azerbaijan,AZE,group4,12,indicator_L,28.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bosnia and Herzegovina,BIH,group4,12,indicator_L,36.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Barbados,BRB,group4,12,indicator_L,37.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bangladesh,BGD,group4,12,indicator_L,31.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Belgium,BEL,group4,12,indicator_L,27.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Burkina Faso,BFA,group4,12,indicator_L,32.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bulgaria,BGR,group4,12,indicator_L,51.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
